Best_overall,Overall_rating,Potential,Age,Value
52,49,66,18,120000.0
61,61,71,18,650000.0
56,52,61,21,180000.0
68,68,73,25,1400000.0
69,68,79,21,2600000.0
69,67,74,24,2000000.0
51,51,68,17,140000.0
67,63,75,20,1200000.0
66,66,76,22,1700000.0
66,65,74,22,1600000.0
63,61,78,20,875000.0
65,64,70,25,825000.0
65,65,69,25,925000.0
59,59,59,26,250000.0
58,58,60,29,170000.0
66,66,69,27,850000.0
60,59,77,20,600000.0
57,56,73,19,375000.0
61,59,70,18,450000.0
58,57,63,23,250000.0
61,59,61,23,300000.0
57,56,64,20,325000.0
54,54,62,24,210000.0
49,49,52,27,45000.0
54,54,56,28,90000.0
52,52,56,26,90000.0
49,47,64,18,120000.0
57,54,56,27,120000.0
51,50,53,24,60000.0
52,50,53,25,60000.0
49,49,65,16,100000.0
66,66,66,35,90000.0
71,69,75,24,2000000.0
61,61,66,21,400000.0
70,70,76,24,2400000.0
66,64,73,19,1300000.0
69,67,68,26,1200000.0
67,65,69,20,1000000.0
59,59,72,20,525000.0
66,63,79,19,1200000.0
63,62,76,20,950000.0
54,52,69,18,200000.0
62,59,70,19,475000.0
58,55,66,20,275000.0
57,56,57,28,140000.0
56,55,65,22,275000.0
48,47,64,19,120000.0
51,48,62,20,110000.0
54,51,65,17,130000.0
58,58,72,21,450000.0
54,52,73,18,250000.0
61,57,65,22,375000.0
63,63,74,22,1100000.0
63,62,73,19,800000.0
70,67,79,19,2400000.0
73,69,74,24,2100000.0
61,58,78,19,575000.0
57,57,73,18,375000.0
64,64,71,23,1100000.0
58,57,73,17,400000.0
52,50,65,16,100000.0
54,52,62,22,180000.0
50,50,70,17,110000.0
53,50,58,21,100000.0
65,65,65,39,240000.0
59,59,68,23,425000.0
64,61,72,21,725000.0
62,60,73,17,575000.0
56,55,65,18,275000.0
70,68,71,23,1600000.0
66,64,78,18,1300000.0
59,57,66,19,350000.0
52,49,65,17,120000.0
54,51,62,19,130000.0
56,56,74,17,325000.0
50,47,55,22,100000.0
70,69,77,20,2900000.0
56,54,63,23,240000.0
54,50,63,20,110000.0
48,48,61,20,100000.0
74,73,74,25,3600000.0
59,57,77,16,450000.0
57,55,76,17,375000.0
57,54,63,22,240000.0
61,59,70,17,475000.0
69,69,80,19,2900000.0
57,54,60,24,170000.0
72,69,70,27,1400000.0
61,61,71,20,675000.0
53,52,58,21,120000.0
53,50,60,18,100000.0
57,55,56,26,150000.0
60,59,73,20,550000.0
53,53,65,21,220000.0
59,57,60,20,220000.0
55,54,62,18,230000.0
48,48,62,20,100000.0
63,60,74,20,600000.0
56,54,64,21,240000.0
68,67,74,24,1900000.0
54,54,54,31,90000.0
71,68,80,21,3000000.0
57,57,61,24,220000.0
57,57,57,27,160000.0
56,52,71,19,210000.0
57,56,61,24,220000.0
53,51,54,25,70000.0
55,53,61,20,200000.0
63,63,73,19,1000000.0
56,55,56,26,130000.0
55,53,60,19,180000.0
62,60,64,21,350000.0
64,61,69,23,725000.0
58,54,60,22,170000.0
60,57,74,20,425000.0
56,55,71,20,325000.0
66,66,74,23,1800000.0
56,56,58,28,120000.0
58,57,60,25,220000.0
56,54,62,23,220000.0
55,55,59,25,160000.0
54,54,70,20,250000.0
59,57,73,20,425000.0
62,60,82,18,775000.0
63,62,79,18,1000000.0
66,65,68,27,825000.0
65,62,65,24,550000.0
59,57,61,20,230000.0
57,56,68,20,350000.0
57,57,77,18,400000.0
52,52,63,21,170000.0
51,51,58,18,90000.0
55,53,73,19,250000.0
59,56,66,21,300000.0
61,60,61,25,300000.0
62,60,67,24,450000.0
65,65,68,27,700000.0
53,53,54,28,70000.0
53,52,65,20,180000.0
50,48,66,18,110000.0
67,67,74,23,1700000.0
48,48,60,19,100000.0
62,62,78,19,900000.0
68,67,72,25,1400000.0
69,66,76,22,1900000.0
52,52,72,17,210000.0
51,51,57,23,90000.0
57,57,63,20,240000.0
58,55,56,27,150000.0
58,55,68,20,300000.0
73,71,79,20,4100000.0
68,65,69,24,925000.0
58,57,62,22,240000.0
64,64,74,22,1100000.0
66,64,64,29,525000.0
48,48,57,22,100000.0
50,47,54,22,90000.0
50,49,62,20,110000.0
60,57,71,18,375000.0
59,55,71,19,325000.0
53,53,71,17,210000.0
61,61,63,26,300000.0
58,57,65,20,350000.0
50,47,65,17,120000.0
63,61,64,24,450000.0
66,62,68,22,650000.0
63,59,67,22,500000.0
61,59,66,20,425000.0
55,55,60,25,150000.0
59,58,66,21,425000.0
51,48,65,18,120000.0
54,52,74,18,240000.0
56,51,64,19,140000.0
53,52,66,18,180000.0
61,58,76,18,525000.0
55,53,62,23,210000.0
52,48,63,19,110000.0
51,48,64,19,120000.0
59,59,71,17,450000.0
61,59,61,24,300000.0
64,63,63,26,525000.0
65,64,72,20,1200000.0
53,49,66,16,120000.0
51,48,62,16,110000.0
52,51,61,19,130000.0
62,58,73,19,475000.0
62,59,61,24,300000.0
62,61,75,21,800000.0
57,56,70,16,325000.0
60,58,75,20,525000.0
73,72,81,23,5000000.0
62,62,71,22,850000.0
58,57,72,20,400000.0
52,52,56,24,90000.0
52,50,59,19,100000.0
71,70,79,20,3500000.0
71,70,75,21,2300000.0
63,62,78,18,1000000.0
59,53,62,19,200000.0
65,65,70,25,825000.0
63,61,61,30,325000.0
54,54,64,21,210000.0
56,56,67,18,275000.0
60,59,71,21,550000.0
69,68,73,22,1700000.0
58,58,62,26,220000.0
59,59,59,29,220000.0
60,59,70,18,475000.0
66,66,74,20,1600000.0
58,57,62,24,230000.0
66,65,69,24,1000000.0
50,48,62,18,110000.0
49,47,56,20,100000.0
53,53,57,25,100000.0
60,58,71,21,500000.0
54,54,61,20,180000.0
62,59,67,21,500000.0
50,48,53,24,70000.0
49,49,56,19,80000.0
51,51,57,21,80000.0
55,53,66,21,230000.0
57,55,72,19,300000.0
62,60,71,22,550000.0
53,51,64,19,140000.0
65,63,69,20,750000.0
52,52,64,19,170000.0
60,56,60,20,200000.0
55,55,55,29,90000.0
62,60,65,23,325000.0
65,65,70,22,1000000.0
75,72,76,25,3000000.0
61,59,62,24,300000.0
54,53,74,17,300000.0
60,60,73,21,600000.0
49,49,64,19,100000.0
64,62,67,20,600000.0
59,58,72,18,475000.0
66,65,72,23,1300000.0
69,66,72,23,1400000.0
56,53,64,20,200000.0
55,53,55,25,120000.0
49,48,57,22,110000.0
59,57,69,20,375000.0
52,51,64,18,140000.0
65,62,77,20,975000.0
64,63,76,19,1100000.0
61,60,73,18,575000.0
67,64,74,19,1300000.0
64,58,68,20,425000.0
53,52,71,17,200000.0
60,57,66,19,350000.0
61,61,71,17,650000.0
57,53,64,19,200000.0
53,50,70,18,130000.0
67,65,75,22,1500000.0
56,51,68,20,150000.0
57,55,55,32,100000.0
65,64,69,21,900000.0
62,60,68,23,550000.0
57,54,62,20,240000.0
60,55,69,19,300000.0
53,51,61,20,120000.0
63,60,71,22,550000.0
64,60,72,21,600000.0
61,61,73,21,775000.0
58,56,72,17,325000.0
65,64,73,20,1300000.0
57,57,67,18,300000.0
64,60,74,19,575000.0
61,60,77,19,600000.0
51,47,67,17,130000.0
51,51,68,20,140000.0
53,53,72,18,210000.0
61,57,68,20,350000.0
71,69,73,22,2000000.0
54,53,68,17,210000.0
61,59,75,20,550000.0
55,52,68,19,210000.0
58,55,67,19,300000.0
62,58,74,18,525000.0
58,57,78,17,525000.0
58,56,69,17,300000.0
56,55,64,19,275000.0
65,63,66,20,575000.0
50,50,56,25,60000.0
51,51,59,19,110000.0
60,60,62,25,275000.0
57,56,71,18,325000.0
63,59,65,23,325000.0
58,57,62,23,250000.0
58,57,68,18,350000.0
60,58,62,26,250000.0
61,60,75,18,575000.0
50,50,62,21,100000.0
68,64,71,23,1200000.0
51,49,62,19,110000.0
59,56,72,18,350000.0
64,63,66,21,675000.0
59,59,60,24,275000.0
60,58,72,21,500000.0
72,72,79,22,4100000.0
62,61,76,20,800000.0
65,65,75,22,1400000.0
60,58,66,23,450000.0
67,67,74,22,2000000.0
65,63,72,23,1100000.0
72,70,76,25,2200000.0
65,62,68,23,575000.0
54,49,62,20,110000.0
60,60,63,23,250000.0
52,51,57,24,80000.0
59,57,60,25,190000.0
68,65,67,27,775000.0
54,50,58,17,100000.0
56,56,57,27,150000.0
55,55,57,25,150000.0
59,57,62,25,240000.0
60,59,72,20,550000.0
55,55,67,20,300000.0
57,57,72,17,350000.0
57,52,66,19,190000.0
56,56,66,21,275000.0
56,55,76,19,400000.0
71,69,74,23,2100000.0
60,60,68,23,475000.0
67,65,81,19,1900000.0
50,48,59,20,100000.0
72,72,76,25,3000000.0
65,64,76,21,1400000.0
69,68,68,31,1000000.0
72,71,75,20,2400000.0
56,56,56,36,45000.0
59,56,65,22,300000.0
62,58,77,18,525000.0
61,59,73,21,550000.0
55,55,62,20,240000.0
55,55,55,31,90000.0
56,53,67,19,220000.0
61,58,70,19,475000.0
54,53,73,18,250000.0
55,55,71,19,325000.0
64,61,68,21,625000.0
54,53,64,23,200000.0
52,51,74,17,180000.0
55,53,67,21,230000.0
72,71,72,25,2200000.0
62,62,68,21,600000.0
60,56,67,20,300000.0
60,55,63,22,275000.0
57,55,68,16,300000.0
64,63,78,20,1100000.0
69,68,77,20,2600000.0
60,59,62,25,300000.0
52,51,63,20,140000.0
56,56,68,17,300000.0
63,63,76,21,1100000.0
63,61,65,22,425000.0
59,58,58,28,210000.0
63,60,72,20,550000.0
52,52,68,20,180000.0
55,53,63,22,200000.0
56,52,63,19,170000.0
58,58,65,18,375000.0
55,54,66,17,250000.0
60,59,71,20,525000.0
63,60,64,24,325000.0
50,50,53,22,50000.0
53,53,53,28,100000.0
50,50,50,30,30000.0
53,51,55,22,90000.0
52,52,52,28,60000.0
50,50,51,27,40000.0
50,50,50,31,25000.0
50,50,51,28,35000.0
64,57,66,22,375000.0
54,54,54,28,80000.0
60,60,72,17,525000.0
61,60,72,18,575000.0
62,60,74,17,525000.0
68,66,77,19,1800000.0
55,51,68,18,150000.0
53,53,67,16,190000.0
62,60,63,27,275000.0
57,54,76,17,325000.0
54,54,76,17,300000.0
68,68,74,22,1800000.0
54,52,67,20,180000.0
58,58,65,19,375000.0
60,58,64,20,275000.0
55,52,70,18,200000.0
51,51,51,29,50000.0
52,50,55,23,60000.0
61,58,73,20,500000.0
51,51,62,20,110000.0
53,53,53,29,80000.0
61,60,71,18,525000.0
57,54,70,19,275000.0
57,55,62,19,250000.0
62,62,67,26,450000.0
63,60,71,21,550000.0
62,62,73,22,775000.0
52,52,57,26,90000.0
56,51,66,18,140000.0
57,54,65,22,240000.0
64,64,64,34,275000.0
59,57,58,26,190000.0
64,62,64,24,450000.0
63,59,75,20,600000.0
66,62,70,22,900000.0
52,50,64,19,110000.0
66,63,74,19,1000000.0
65,63,67,23,700000.0
60,57,71,20,400000.0
59,57,63,20,250000.0
55,53,58,23,130000.0
51,51,61,19,110000.0
49,47,52,20,70000.0
51,49,53,23,70000.0
50,47,53,21,70000.0
50,48,51,25,60000.0
53,51,55,24,80000.0
67,67,67,25,1100000.0
51,50,62,18,100000.0
54,54,72,19,275000.0
67,67,70,28,950000.0
61,59,62,27,250000.0
56,52,64,20,180000.0
55,55,67,22,275000.0
60,60,66,22,375000.0
63,62,70,20,875000.0
60,56,64,22,325000.0
60,60,63,24,300000.0
60,59,63,25,275000.0
64,61,70,20,725000.0
54,54,69,19,240000.0
52,52,59,24,150000.0
52,48,54,21,70000.0
52,48,54,23,70000.0
50,49,62,17,110000.0
53,53,62,19,170000.0
52,52,67,16,160000.0
51,47,51,23,70000.0
54,54,64,20,200000.0
64,64,73,20,1200000.0
63,62,65,26,475000.0
55,52,60,19,170000.0
62,60,61,26,300000.0
59,59,59,32,180000.0
54,54,61,24,180000.0
63,60,60,36,50000.0
62,61,61,29,300000.0
62,62,64,27,375000.0
65,64,65,25,700000.0
56,56,71,20,325000.0
63,63,64,30,350000.0
61,60,61,28,240000.0
52,51,73,17,180000.0
62,62,65,21,525000.0
61,59,63,25,275000.0
48,48,48,33,30000.0
50,48,52,23,70000.0
53,52,58,24,120000.0
50,48,54,23,70000.0
62,58,60,26,250000.0
59,57,64,20,300000.0
65,63,71,19,1000000.0
61,59,71,17,525000.0
61,61,68,21,625000.0
73,70,75,25,2100000.0
71,69,78,19,3000000.0
55,53,62,19,200000.0
64,60,68,22,550000.0
59,58,71,20,500000.0
55,55,73,19,300000.0
65,64,64,32,475000.0
65,64,64,29,500000.0
58,58,71,18,400000.0
67,66,76,22,1900000.0
64,61,78,18,825000.0
53,53,74,17,275000.0
64,59,74,19,525000.0
56,53,59,22,150000.0
60,56,70,19,350000.0
68,65,70,22,1100000.0
67,63,68,24,725000.0
53,53,66,21,200000.0
61,57,72,17,375000.0
57,55,55,29,120000.0
59,57,68,17,325000.0
68,66,75,21,1900000.0
61,59,64,23,300000.0
70,68,73,21,1700000.0
53,51,57,19,80000.0
56,54,59,19,160000.0
62,59,63,24,300000.0
51,51,64,18,130000.0
56,55,58,25,170000.0
69,68,84,19,3100000.0
69,67,79,21,2500000.0
55,53,66,20,210000.0
65,65,70,23,1000000.0
69,69,70,26,1600000.0
62,61,63,27,350000.0
67,65,70,26,925000.0
58,56,59,22,200000.0
58,57,65,23,375000.0
66,62,71,22,900000.0
57,55,71,20,325000.0
61,59,65,24,350000.0
60,59,75,20,600000.0
64,64,69,24,700000.0
64,61,63,25,400000.0
64,60,76,20,650000.0
56,53,66,21,230000.0
67,65,73,21,1600000.0
67,67,72,23,1400000.0
62,62,67,24,550000.0
69,68,73,23,1700000.0
52,49,65,18,120000.0
55,51,62,18,120000.0
60,55,63,21,275000.0
51,48,67,18,120000.0
59,58,69,16,425000.0
57,57,68,21,325000.0
55,55,71,17,275000.0
63,62,63,25,475000.0
64,61,78,19,850000.0
60,59,69,21,500000.0
60,52,72,19,220000.0
57,52,71,17,200000.0
62,59,74,19,525000.0
51,50,62,20,110000.0
53,53,66,20,200000.0
59,56,73,19,375000.0
61,61,66,25,375000.0
62,62,69,22,775000.0
61,59,61,27,240000.0
55,54,66,21,275000.0
66,64,70,25,825000.0
65,62,68,22,600000.0
53,53,58,25,110000.0
62,59,71,18,525000.0
64,61,73,19,775000.0
66,63,74,21,1100000.0
55,55,74,16,300000.0
71,69,70,27,1600000.0
60,56,65,18,275000.0
59,55,70,19,300000.0
56,54,67,20,250000.0
64,62,62,32,275000.0
58,54,70,18,275000.0
60,60,67,23,475000.0
50,49,61,19,110000.0
52,52,57,23,110000.0
53,51,60,23,120000.0
56,55,67,21,300000.0
58,57,58,26,200000.0
62,61,78,18,825000.0
63,61,65,20,425000.0
54,51,68,20,150000.0
63,61,78,17,825000.0
52,51,73,18,190000.0
65,63,76,21,1200000.0
62,60,71,17,475000.0
64,63,63,34,230000.0
66,66,76,21,1900000.0
61,57,69,18,375000.0
63,60,72,21,600000.0
72,71,74,27,2200000.0
62,58,66,19,450000.0
62,62,64,28,350000.0
64,60,66,22,400000.0
64,62,65,23,550000.0
55,55,56,27,110000.0
56,56,61,24,170000.0
57,55,60,25,190000.0
51,51,51,34,10000.0
61,59,61,28,230000.0
62,60,62,26,300000.0
57,54,64,20,220000.0
58,56,67,23,300000.0
56,55,69,20,300000.0
68,66,68,24,975000.0
58,54,68,21,275000.0
57,54,69,20,250000.0
56,52,66,19,190000.0
50,50,68,18,100000.0
59,59,69,22,450000.0
66,66,73,20,1600000.0
54,54,63,19,220000.0
50,50,65,18,90000.0
66,63,68,23,725000.0
58,57,73,19,425000.0
50,50,61,21,90000.0
50,47,52,24,70000.0
60,60,65,20,300000.0
51,51,72,16,70000.0
56,55,62,20,100000.0
50,50,70,18,130000.0
55,54,64,18,90000.0
58,55,65,18,120000.0
50,50,64,19,100000.0
57,54,71,19,275000.0
52,50,53,24,40000.0
61,60,71,19,525000.0
57,54,68,17,230000.0
56,52,72,18,220000.0
65,65,74,19,1500000.0
55,52,67,19,180000.0
57,57,59,29,140000.0
57,54,61,23,220000.0
64,60,61,27,275000.0
55,52,63,20,170000.0
52,50,62,20,110000.0
54,50,62,19,110000.0
52,50,63,21,120000.0
54,53,63,22,200000.0
53,51,68,19,140000.0
61,59,71,22,525000.0
61,59,75,16,550000.0
66,66,71,24,1000000.0
60,56,71,19,350000.0
61,60,82,17,425000.0
51,49,63,19,110000.0
49,49,60,21,90000.0
50,49,62,18,110000.0
52,51,72,17,80000.0
56,54,63,22,100000.0
64,64,74,18,1200000.0
60,58,63,26,275000.0
53,52,67,18,100000.0
59,56,65,20,300000.0
53,49,63,19,60000.0
56,54,59,23,150000.0
59,59,59,31,190000.0
53,50,58,23,100000.0
57,56,75,17,180000.0
63,58,67,24,425000.0
60,58,71,20,500000.0
52,52,71,19,180000.0
55,54,59,21,170000.0
54,53,60,20,80000.0
57,56,75,16,350000.0
59,59,71,22,475000.0
53,52,66,17,90000.0
68,67,78,22,2200000.0
54,52,59,23,160000.0
64,64,71,21,1100000.0
66,65,71,21,1100000.0
62,61,68,22,625000.0
58,55,64,21,275000.0
66,64,67,21,800000.0
66,65,67,25,900000.0
64,63,72,24,1000000.0
60,57,66,22,375000.0
64,63,81,19,1200000.0
62,61,79,17,775000.0
69,67,78,20,2100000.0
60,59,71,17,525000.0
64,63,66,26,575000.0
57,54,68,21,250000.0
56,55,55,29,130000.0
52,48,57,18,100000.0
69,68,71,23,1600000.0
68,66,71,21,1300000.0
58,57,65,22,350000.0
53,51,61,22,130000.0
59,58,64,24,325000.0
55,55,67,21,275000.0
55,52,65,20,190000.0
58,55,61,24,200000.0
59,59,64,25,275000.0
55,54,61,21,100000.0
65,64,77,18,1300000.0
59,58,71,18,210000.0
64,64,65,24,675000.0
55,52,59,21,160000.0
58,55,59,25,180000.0
62,62,74,18,800000.0
48,48,59,17,80000.0
58,57,63,20,230000.0
64,63,68,25,650000.0
61,61,67,23,425000.0
56,52,62,22,180000.0
56,55,65,19,130000.0
55,53,58,25,140000.0
57,57,57,31,90000.0
58,57,70,18,170000.0
51,51,59,20,40000.0
57,55,58,24,170000.0
57,52,68,19,210000.0
63,60,69,19,525000.0
54,50,62,20,110000.0
65,64,64,26,650000.0
52,52,61,22,170000.0
58,55,60,21,190000.0
54,52,61,22,170000.0
54,53,62,23,210000.0
62,59,65,23,190000.0
63,59,72,21,550000.0
60,59,73,17,300000.0
56,53,73,17,110000.0
52,49,64,20,110000.0
48,47,63,19,120000.0
64,63,72,19,1000000.0
55,54,63,19,90000.0
56,53,60,23,80000.0
60,58,69,17,425000.0
63,62,72,19,850000.0
49,47,58,20,100000.0
57,53,62,23,210000.0
58,55,64,22,275000.0
54,49,63,20,110000.0
71,70,77,22,3100000.0
57,53,63,21,210000.0
65,65,75,19,1500000.0
52,52,67,20,180000.0
57,53,71,17,120000.0
62,62,68,24,500000.0
59,57,66,23,375000.0
55,54,59,23,160000.0
54,53,71,17,120000.0
54,51,59,23,130000.0
61,61,71,22,650000.0
55,52,59,22,160000.0
63,60,70,19,525000.0
56,55,64,21,275000.0
57,56,67,18,300000.0
56,56,72,20,325000.0
55,55,75,18,325000.0
56,54,57,24,80000.0
59,56,66,20,300000.0
53,52,63,20,160000.0
62,61,66,22,500000.0
57,56,62,22,120000.0
50,50,60,22,90000.0
57,57,58,27,80000.0
53,48,52,24,70000.0
50,50,60,21,90000.0
48,47,57,21,100000.0
49,48,48,32,35000.0
58,57,60,24,220000.0
55,52,62,21,180000.0
49,47,49,23,60000.0
51,50,50,27,50000.0
59,57,61,22,240000.0
58,55,72,20,325000.0
64,64,67,26,700000.0
64,64,72,22,1300000.0
53,53,53,30,60000.0
57,55,57,27,130000.0
62,60,64,25,300000.0
58,58,72,19,425000.0
61,61,67,22,500000.0
72,70,73,27,1800000.0
67,63,65,25,600000.0
52,50,57,23,90000.0
55,54,61,23,90000.0
69,68,72,23,1700000.0
65,62,67,23,600000.0
68,64,78,20,1400000.0
55,54,66,18,240000.0
55,53,61,24,190000.0
54,51,62,21,130000.0
50,49,57,21,45000.0
53,51,59,24,120000.0
59,55,70,21,300000.0
50,49,67,19,120000.0
58,57,59,25,180000.0
66,64,71,24,1200000.0
63,63,63,40,50000.0
66,63,73,20,1000000.0
66,64,65,25,700000.0
62,62,65,24,500000.0
70,69,74,25,1900000.0
68,68,72,25,1300000.0
56,54,68,21,275000.0
66,65,72,24,1300000.0
54,54,65,22,230000.0
53,51,62,21,130000.0
57,57,62,23,230000.0
68,67,73,24,1500000.0
68,65,70,21,1100000.0
68,66,67,27,875000.0
62,61,64,24,450000.0
65,61,74,21,800000.0
67,65,77,19,1700000.0
61,59,63,24,325000.0
69,68,75,22,2500000.0
66,66,71,23,1000000.0
66,65,69,25,900000.0
66,65,73,23,1500000.0
53,52,60,21,70000.0
60,59,66,23,425000.0
60,60,69,22,475000.0
50,50,73,18,130000.0
74,71,81,21,4200000.0
60,59,78,16,275000.0
61,61,61,34,110000.0
68,66,76,19,1900000.0
59,58,64,19,300000.0
66,64,66,24,675000.0
56,53,54,26,110000.0
59,59,59,36,40000.0
68,66,75,24,1800000.0
50,47,62,18,60000.0
66,65,69,23,925000.0
49,47,54,21,40000.0
58,56,65,24,300000.0
52,51,62,21,60000.0
46,44,49,22,40000.0
53,52,73,17,100000.0
65,65,65,35,190000.0
56,57,74,20,230000.0
62,61,73,22,800000.0
54,51,60,22,130000.0
60,59,62,23,170000.0
56,54,59,22,170000.0
63,62,67,25,525000.0
62,61,66,25,450000.0
50,48,60,19,110000.0
65,64,79,18,1400000.0
62,62,62,36,45000.0
64,62,69,24,750000.0
62,61,72,20,725000.0
58,59,72,18,275000.0
56,54,69,20,240000.0
67,66,68,27,925000.0
62,60,64,22,375000.0
65,61,70,21,725000.0
59,59,59,35,60000.0
68,66,72,21,1400000.0
71,68,75,23,2400000.0
62,62,63,28,375000.0
61,61,61,35,35000.0
59,58,65,24,180000.0
55,54,63,22,100000.0
64,63,76,18,1100000.0
67,65,68,27,800000.0
61,61,75,21,775000.0
61,58,70,20,500000.0
57,57,61,27,170000.0
57,57,63,25,200000.0
65,62,69,24,750000.0
52,51,68,18,80000.0
55,54,74,17,120000.0
56,55,56,27,130000.0
61,58,67,20,200000.0
53,53,65,22,200000.0
59,58,63,22,325000.0
64,63,73,22,1100000.0
62,60,62,25,325000.0
66,62,76,21,975000.0
66,63,66,24,650000.0
59,59,60,27,240000.0
62,59,62,26,300000.0
59,59,67,24,425000.0
64,62,76,21,975000.0
56,56,56,26,160000.0
64,62,64,23,525000.0
59,57,69,22,400000.0
60,58,63,23,300000.0
60,59,77,17,275000.0
52,53,66,19,90000.0
65,64,67,23,800000.0
66,64,68,23,775000.0
66,65,65,29,475000.0
58,56,61,21,200000.0
59,59,62,26,230000.0
62,62,66,24,450000.0
62,59,64,24,210000.0
67,66,66,30,850000.0
58,58,63,23,275000.0
69,64,67,25,775000.0
64,62,68,25,550000.0
68,67,67,26,1100000.0
64,64,64,35,180000.0
59,57,74,20,400000.0
64,64,83,19,1500000.0
59,56,62,22,230000.0
51,51,57,22,90000.0
53,52,67,20,190000.0
54,54,71,20,250000.0
63,61,63,26,350000.0
61,60,63,26,300000.0
62,61,68,20,600000.0
65,65,66,25,850000.0
56,55,62,21,110000.0
66,63,72,23,1100000.0
62,62,65,25,475000.0
52,51,60,22,130000.0
71,71,73,27,1700000.0
67,65,69,26,875000.0
62,61,62,27,375000.0
58,58,61,27,200000.0
58,58,59,26,240000.0
50,50,65,20,100000.0
58,56,72,20,350000.0
59,58,61,26,250000.0
62,62,62,37,45000.0
73,68,76,23,2700000.0
71,71,72,29,1400000.0
68,66,71,26,1100000.0
64,64,66,28,500000.0
63,61,63,24,425000.0
56,53,71,19,240000.0
62,59,72,19,525000.0
55,55,65,17,90000.0
63,62,65,27,450000.0
60,57,69,19,400000.0
51,52,62,18,80000.0
56,53,67,20,220000.0
54,53,66,20,220000.0
51,50,64,19,60000.0
54,51,64,21,140000.0
50,51,65,19,80000.0
61,57,66,22,375000.0
63,61,65,24,475000.0
51,52,60,19,60000.0
63,63,73,23,925000.0
64,64,67,27,575000.0
59,56,70,21,350000.0
53,52,72,18,100000.0
58,54,67,20,130000.0
54,52,62,18,160000.0
63,63,73,18,550000.0
59,59,70,22,475000.0
66,61,71,21,725000.0
65,62,71,22,475000.0
63,62,63,28,375000.0
68,67,69,27,1100000.0
63,61,63,25,400000.0
59,56,62,21,230000.0
66,66,66,38,275000.0
67,67,70,27,1000000.0
61,61,68,24,550000.0
63,63,63,37,50000.0
62,62,67,21,575000.0
62,61,66,24,450000.0
65,63,63,34,230000.0
67,65,68,24,975000.0
68,68,77,20,2500000.0
60,56,74,18,180000.0
54,52,66,21,200000.0
67,63,70,23,950000.0
58,58,61,25,250000.0
58,55,66,22,275000.0
51,52,70,19,110000.0
66,63,77,21,1200000.0
60,60,77,18,550000.0
54,53,68,19,120000.0
57,54,66,21,275000.0
63,60,70,22,550000.0
59,57,71,21,400000.0
61,61,61,39,60000.0
60,58,61,25,240000.0
69,67,72,26,1300000.0
67,67,67,36,200000.0
62,59,65,22,350000.0
61,61,61,36,35000.0
61,61,61,42,35000.0
69,69,71,29,1200000.0
66,66,73,24,1600000.0
69,68,69,24,1500000.0
54,54,63,20,200000.0
62,61,71,23,675000.0
63,63,63,35,200000.0
66,64,65,26,625000.0
52,51,67,18,70000.0
52,51,70,18,80000.0
68,67,71,22,1500000.0
61,57,68,19,350000.0
52,52,55,18,40000.0
58,56,67,22,325000.0
54,52,63,22,170000.0
59,55,58,25,100000.0
50,49,67,18,60000.0
59,57,66,22,375000.0
50,51,70,18,80000.0
50,51,67,18,80000.0
64,63,67,23,650000.0
68,67,67,28,1000000.0
54,53,66,21,220000.0
49,50,60,19,40000.0
50,50,63,19,45000.0
58,54,60,19,160000.0
58,58,71,21,450000.0
64,64,69,22,725000.0
68,67,72,22,1600000.0
66,65,65,31,500000.0
62,60,60,27,250000.0
65,60,63,25,325000.0
65,64,67,25,725000.0
60,60,65,26,275000.0
66,66,72,22,1300000.0
68,65,72,20,1400000.0
72,71,71,32,1500000.0
63,63,63,39,160000.0
70,68,70,23,1600000.0
57,54,63,19,230000.0
69,66,76,19,1800000.0
71,70,78,21,3600000.0
63,62,69,20,800000.0
52,49,60,22,100000.0
57,55,59,25,180000.0
56,56,67,22,300000.0
54,49,57,23,100000.0
64,61,76,19,775000.0
62,61,61,27,325000.0
67,67,68,27,1000000.0
67,65,75,19,1500000.0
67,66,70,26,1100000.0
69,66,70,25,1200000.0
70,67,72,24,1500000.0
65,62,64,25,500000.0
68,65,72,23,1400000.0
63,63,66,27,475000.0
60,60,66,23,325000.0
66,66,68,29,700000.0
61,61,62,30,250000.0
65,65,67,29,600000.0
65,65,65,38,160000.0
68,67,70,24,1400000.0
70,69,70,24,1500000.0
50,49,54,23,70000.0
55,54,65,20,240000.0
50,50,70,16,50000.0
51,48,58,22,110000.0
48,48,57,21,90000.0
52,50,61,22,110000.0
51,51,59,23,110000.0
57,55,60,24,190000.0
54,52,70,16,200000.0
61,60,73,21,575000.0
56,56,60,20,190000.0
49,50,63,19,60000.0
54,53,68,20,230000.0
47,48,59,17,45000.0
48,48,58,20,45000.0
52,53,63,20,100000.0
53,50,67,19,120000.0
68,65,68,25,950000.0
65,62,66,25,550000.0
66,65,66,28,675000.0
62,61,65,25,425000.0
61,61,64,28,300000.0
70,70,70,35,180000.0
53,53,53,31,40000.0
64,64,68,26,625000.0
63,63,63,41,50000.0
60,60,61,30,180000.0
68,68,71,26,1500000.0
53,50,60,21,100000.0
59,55,66,20,275000.0
62,60,60,28,250000.0
56,56,62,24,180000.0
61,62,62,29,300000.0
54,50,56,22,70000.0
57,52,66,21,200000.0
52,48,64,19,120000.0
56,57,65,21,140000.0
53,54,64,21,90000.0
